32;10300047;1;2;0;4;0;5;15;7;0;8;0;10;0;11;1;13;1;14;0;17;12;20;4;21;0;22;1;23;0;24;27;25;72;26;0;27;0;28;0;29;0;30;18;31;10;32;62;33;28;34;0;35;0;36;0
32;10300048;1;2;0;4;3;5;8;7;1;8;0;10;0;11;1;13;1;14;2;17;6;20;2;21;5;22;0;23;0;24;25;25;83;26;0;27;0;28;0;29;0;30;25;31;6;32;68;33;21;34;0;35;0;36;0
32;10300049;1;2;0;4;2;5;8;7;3;8;0;10;1;11;1;13;1;14;0;17;5;20;1;21;0;22;0;23;1;24;19;25;85;26;0;27;0;28;0;29;0;30;19;31;6;32;31;33;26;34;0;35;1;36;0
27;10300050;1;2;0;4;0;5;3;7;0;8;0;10;1;11;0;13;0;14;0;17;0;20;1;21;1;22;0;23;0;24;7;25;3;26;0;27;0;28;0;29;0;30;5;31;1;32;16;33;13;34;0;35;0;36;0
26;10300050;1;2;0;4;0;5;6;7;0;8;0;10;1;11;0;13;1;14;0;17;9;20;0;21;3;22;0;23;0;24;10;25;48;26;0;27;0;28;0;29;0;30;13;31;7;32;48;33;13;34;0;35;0;36;0
32;10300051;1;2;2;4;0;5;10;7;1;8;0;10;3;11;1;13;0;14;1;17;6;20;0;21;5;22;0;23;0;24;27;25;79;26;0;27;1;28;0;29;0;30;17;31;4;32;67;33;35;34;0;35;0;36;0
32;10300052;1;2;0;4;0;5;6;7;0;8;0;10;3;11;2;13;0;14;1;17;8;20;1;21;0;22;0;23;0;24;17;25;62;26;0;27;0;28;0;29;0;30;9;31;6;32;45;33;18;34;0;35;0;36;0
32;10300053;1;2;0;4;2;5;8;7;1;8;0;10;3;11;2;13;0;14;3;17;7;20;4;21;2;22;0;23;0;24;26;25;67;26;2;27;1;28;0;29;0;30;15;31;7;32;53;33;11;34;0;35;0;36;0
32;10300054;1;2;0;4;0;5;9;7;1;8;0;10;3;11;0;13;0;14;0;17;8;20;1;21;2;22;0;23;0;24;26;25;70;26;0;27;0;28;0;29;0;30;8;31;9;32;52;33;20;34;0;35;0;36;0
32;10300055;1;2;0;4;0;5;5;7;1;8;0;10;2;11;1;13;0;14;2;17;11;20;2;21;4;22;0;23;0;24;13;25;51;26;0;27;0;28;0;29;0;30;6;31;3;32;48;33;30;34;0;35;2;36;0
